Date,NVDA,INTC,AMD,QCOM,TSM
2015-03-18,0.5510583519935608,23.869705200195312,2.75,53.10474395751953,18.753686904907227
2015-03-19,0.559491753578186,23.75379753112793,2.740000009536743,52.80228805541992,18.71573829650879
2015-03-20,0.565515398979187,24.194252014160156,2.799999952316284,52.96108627319336,18.799226760864258
2015-03-23,0.5472030639648438,24.109254837036133,2.8399999141693115,52.98374938964844,18.82199478149414
2015-03-24,0.5397335886955261,23.79243278503418,2.7899999618530273,52.151981353759766,18.59431266784668
2015-03-25,0.5069642066955566,23.09697151184082,2.630000114440918,50.82114791870117,17.592493057250977
2015-03-26,0.5052772164344788,23.24378776550293,2.6500000953674316,50.783355712890625,17.60767364501953
2015-03-27,0.5151563882827759,24.72744369506836,2.7200000286102295,50.685035705566406,17.410341262817383
2015-03-30,0.5173251032829285,24.310165405273438,2.700000047683716,52.08393096923828,17.645620346069336
2015-03-31,0.5043134093284607,24.163347244262695,2.680000066757202,52.431758880615234,17.820180892944336
2015-04-01,0.5062412619590759,23.807886123657227,2.690000057220459,52.49980545043945,17.63043975830078
2015-04-02,0.5074458718299866,23.807886123657227,2.690000057220459,51.39582061767578,17.97956085205078
2015-04-06,0.5221440196037292,23.985620498657227,2.700000047683716,51.23704147338867,17.86571502685547
2015-04-07,0.5267220139503479,24.155614852905273,2.700000047683716,50.90433120727539,17.751873016357422
2015-04-08,0.5305771827697754,24.194252014160156,2.7100000381469727,50.858951568603516,17.60767364501953
2015-04-09,0.5428659915924072,24.14016342163086,2.7200000286102295,52.03099822998047,17.78982162475586
2015-04-10,0.548407793045044,24.6733455657959,2.759999990463257,52.29566192626953,17.83536148071289
2015-04-13,0.5433477759361267,24.518802642822266,2.7799999713897705,51.97052001953125,17.70633888244629
2015-04-14,0.5387698411941528,24.333341598510742,2.6700000762939453,52.151981353759766,17.592493057250977
2015-04-15,0.5452755093574524,25.368806838989258,2.700000047683716,51.766353607177734,17.84294891357422
2015-04-16,0.5419021844863892,25.39971351623535,2.869999885559082,51.3504638671875,17.638029098510742
2015-04-17,0.5349143743515015,25.09062385559082,2.5799999237060547,50.74554443359375,17.62285041809082
2015-04-20,0.532264232635498,25.29153060913086,2.490000009536743,51.90244674682617,17.660799026489258
2015-04-21,0.5315410494804382,25.059720993041992,2.3499999046325684,51.849517822265625,17.70633888244629
2015-04-22,0.5375648736953735,25.268348693847656,2.2799999713897705,52.129310607910156,18.093400955200195
2015-04-23,0.5353963971138,24.997896194458008,2.3299999237060547,51.675601959228516,18.442516326904297
2015-04-24,0.5308182835578918,24.78925895690918,2.299999952316284,51.5999870300293,18.905481338500977
2015-04-27,0.5349143743515015,25.113807678222656,2.3399999141693115,52.348594665527344,19.284954071044922
2015-04-28,0.5375648736953735,25.515626907348633,2.309999942779541,52.66617202758789,18.98137092590332
2015-04-29,0.5334687232971191,25.415163040161133,2.2799999713897705,51.925140380859375,18.814401626586914
2015-04-30,0.5349143743515015,25.15243911743164,2.259999990463257,51.41851806640625,18.548768997192383
2015-05-01,0.5481668710708618,25.824716567993164,2.309999942779541,51.73609924316406,18.776458740234375
2015-05-04,0.544793426990509,25.832443237304688,2.309999942779541,52.22002410888672,18.457700729370117
2015-05-05,0.5308182835578918,25.40437126159668,2.2799999713897705,51.698299407958984,18.434932708740234
2015-05-06,0.5325049757957458,25.077478408813477,2.2899999618530273,51.27484130859375,18.556358337402344
2015-05-07,0.5419021844863892,25.09303855895996,2.319999933242798,51.7436637878418,18.495649337768555
2015-05-08,0.5019038915634155,25.52890396118164,2.309999942779541,52.48469924926758,18.63225746154785
2015-05-11,0.4970850944519043,25.443288803100586,2.319999933242798,52.21249771118164,18.495649337768555
2015-05-12,0.5019038915634155,25.1008243560791,2.3499999046325684,52.01587677001953,18.503236770629883
2015-05-13,0.5047953128814697,25.40437126159668,2.369999885559082,52.7266731262207,18.548768997192383
2015-05-14,0.5129877328872681,25.66122055053711,2.3299999237060547,53.32402420043945,18.526002883911133
2015-05-15,0.5132288336753845,25.676782608032227,2.319999933242798,53.73235321044922,18.63984489440918
2015-05-18,0.512505829334259,26.003671646118164,2.3499999046325684,53.2484130859375,18.526002883911133
2015-05-19,0.509310781955719,25.801319122314453,2.2799999713897705,52.643489837646484,18.662620544433594
2015-05-20,0.509310781955719,25.972545623779297,2.319999933242798,52.38638687133789,18.655029296875
2015-05-21,0.5056796073913574,26.11264419555664,2.2799999713897705,52.9988899230957,18.396982192993164
2015-05-22,0.5049535036087036,26.034812927246094,2.2799999713897705,52.56031799316406,18.366622924804688
2015-05-26,0.5018064379692078,25.76240348815918,2.2200000286102295,52.44689178466797,18.41216278076172
2015-05-27,0.52867591381073,26.23716926574707,2.2799999713897705,53.70209503173828,18.670207977294922
2015-05-28,0.5359380841255188,26.470661163330078,2.2699999809265137,53.384521484375,18.556358337402344
2015-05-29,0.5356960892677307,26.820911407470703,2.2799999713897705,52.68886184692383,18.427345275878906
2015-06-01,0.5417476892471313,26.392839431762695,2.25,52.85636901855469,18.321090698242188
2015-06-02,0.5310964584350586,25.89471435546875,2.299999952316284,52.80305862426758,17.964378356933594
2015-06-03,0.5252871513366699,25.474414825439453,2.2799999713897705,53.19138717651367,17.956789016723633
2015-06-04,0.5347279906272888,25.14752960205078,2.3299999237060547,52.460445404052734,17.44070053100586
2015-06-05,0.5388427972793579,24.78171157836914,2.3299999237060547,51.97315216064453,17.349628448486328
2015-06-08,0.526497483253479,24.36142349243164,2.309999942779541,51.22697448730469,17.190248489379883
2015-06-09,0.5291600227355957,24.322509765625,2.2899999618530273,50.89194869995117,17.326858520507812
2015-06-10,0.519719660282135,24.76614761352539,2.319999933242798,51.24980545043945,17.70633888244629
2015-06-11,0.5252871513366699,24.78949737548828,2.319999933242798,51.47062683105469,17.84294891357422
2015-06-12,0.5110050439834595,24.37698745727539,2.309999942779541,51.0366096496582,17.964378356933594
2015-06-15,0.5100368857383728,24.431468963623047,2.319999933242798,50.7320442199707,17.653215408325195
2015-06-16,0.5163305997848511,24.626047134399414,2.3499999046325684,50.60262680053711,17.896074295043945
2015-06-17,0.5223821401596069,24.867328643798828,2.4700000286102295,50.67115020751953,17.911252975463867
2015-06-18,0.5310964584350586,25.202009201049805,2.5199999809265137,51.28787612915039,18.032686233520508
2015-06-19,0.5294022560119629,24.960729598999023,2.5799999237060547,50.922401428222656,17.759462356567383
2015-06-22,0.5272235870361328,25.10860824584961,2.619999885559082,51.28787612915039,18.093400955200195
2015-06-23,0.5136678218841553,24.976289749145508,2.609999895095825,50.99855041503906,18.161706924438477
2015-06-24,0.5085844993591309,24.836198806762695,2.619999885559082,49.757450103759766,18.138940811157227
2015-06-25,0.5124574303627014,24.898460388183594,2.5799999237060547,49.688934326171875,18.275548934936523
2015-06-26,0.5020484924316406,24.143489837646484,2.4700000286102295,49.23971176147461,17.934019088745117
2015-06-29,0.48704034090042114,23.653141021728516,2.3399999141693115,47.678863525390625,17.52525520324707
2015-06-30,0.48679837584495544,23.676498413085938,2.4000000953674316,47.68645477294922,17.783668518066406
2015-07-01,0.4938182532787323,23.489704132080078,2.4200000762939453,47.89203643798828,17.955951690673828
2015-07-02,0.4943024218082428,23.78546142578125,2.5299999713897705,48.051918029785156,18.128223419189453
2015-07-06,0.4882507026195526,23.380735397338867,2.4700000286102295,48.051918029785156,17.96377944946289
2015-07-07,0.47905203700065613,23.271774291992188,2.0899999141693115,47.815887451171875,17.979442596435547
2015-07-08,0.4756632447242737,22.96044158935547,2.009999990463257,47.13825988769531,17.407794952392578
2015-07-09,0.4698535203933716,22.516799926757812,1.9800000190734863,47.100181579589844,17.399961471557617
2015-07-10,0.47808390855789185,22.703603744506836,1.9600000381469727,47.76259231567383,17.67403793334961
2015-07-13,0.48123064637184143,23.139455795288086,1.9600000381469727,48.295570373535156,17.901132583618164
2015-07-14,0.48147284984588623,23.077192306518555,2.049999952316284,48.68389129638672,17.85414695739746
2015-07-15,0.47808390855789185,23.10832405090332,1.9600000381469727,48.63820266723633,17.666208267211914
2015-07-16,0.48873475193977356,23.271774291992188,1.8700000047683716,49.148345947265625,17.799333572387695
2015-07-17,0.4858299493789673,22.937095642089844,1.7899999618530273,48.988441467285156,18.03425407409668
2015-07-20,0.4768734872341156,22.64912223815918,1.7999999523162842,48.569679260253906,17.932453155517578
2015-07-21,0.47905203700065613,22.353355407714844,1.7999999523162842,49.59757995605469,17.91679573059082
2015-07-22,0.4698535203933716,22.26774024963379,1.7899999618530273,48.87424850463867,17.399961471557617
2015-07-23,0.4756632447242737,22.25995635986328,1.7599999904632568,47.03926086425781,17.470441818237305
2015-07-24,0.47009560465812683,21.83966064453125,1.6699999570846558,46.93267822265625,16.945777893066406
2015-07-27,0.4674329459667206,22.06537437438965,1.6200000047683716,47.19155502319336,16.937950134277344
2015-07-28,0.47759974002838135,22.540159225463867,1.7699999809265137,48.04431915283203,17.133718490600586
2015-07-29,0.4834093153476715,22.57906723022461,1.9600000381469727,48.09761428833008,17.31382942199707
2015-07-30,0.48461970686912537,22.501235961914062,1.9299999475479126,49.04175567626953,17.775840759277344
2015-07-31,0.4829252064228058,22.53237533569336,1.9299999475479126,49.02652359008789,17.31382942199707
2015-08-03,0.49115556478500366,22.610198974609375,2.200000047683716,49.05697250366211,17.008424758911133
2015-08-04,0.49309206008911133,22.67247200012207,2.130000114440918,48.3108024597168,16.796993255615234
2015-08-05,0.4981755316257477,22.852970123291016,2.1600000858306885,48.63820266723633,16.922286987304688
2015-08-06,0.49502870440483093,22.766643524169922,2.109999895095825,47.84635543823242,16.663867950439453
2015-08-07,0.5562717318534851,22.664623260498047,2.0899999141693115,47.9834098815918,16.46809959411621
2015-08-10,0.5756372809410095,23.26105499267578,1.9299999475479126,48.08238983154297,16.922286987304688
2015-08-11,0.5727323889732361,22.73525047302246,1.899999976158142,47.625545501708984,16.31148910522461
2015-08-12,0.5741847157478333,23.119794845581055,1.899999976158142,47.64840316772461,16.248842239379883
2015-08-13,0.5693435072898865,22.656770706176758,1.7899999618530273,47.22962188720703,16.084394454956055
2015-08-14,0.5698275566101074,22.77448844909668,1.840000033378601,47.13825988769531,15.959100723266602
2015-08-17,0.566196620464325,22.82157325744629,1.7999999523162842,47.260074615478516,15.880791664123535
2015-08-18,0.5610431432723999,22.68816375732422,1.7999999523162842,46.68902587890625,15.685029983520508
2015-08-19,0.5588552355766296,22.256532669067383,1.7999999523162842,46.582435607910156,15.59105110168457
2015-08-20,0.5386791825294495,21.60515785217285,1.7000000476837158,45.798187255859375,15.356132507324219
2015-08-21,0.5219063758850098,20.843917846679688,1.7799999713897705,43.864227294921875,14.784486770629883
2015-08-24,0.5034316182136536,20.600635528564453,1.75,42.09016036987305,14.690519332885742
2015-08-25,0.49297896027565,20.302417755126953,1.659999966621399,41.02421188354492,14.690519332885742
2015-08-26,0.5301711559295654,21.424657821655273,1.7200000286102295,43.14089584350586,15.230842590332031
2015-08-27,0.5501042604446411,21.754262924194336,1.7799999713897705,43.67387390136719,15.614546775817871
2015-08-28,0.5525350570678711,22.303619384765625,1.850000023841858,43.74241638183594,15.661537170410156
2015-08-31,0.546457827091217,22.39779281616211,1.809999942779541,43.442955017089844,15.56756591796875
2015-09-01,0.5240940451622009,21.832746505737305,1.7100000381469727,42.245182037353516,15.199517250061035
2015-09-02,0.5398946404457092,22.44487762451172,1.7699999809265137,42.89012908935547,15.614546775817871
2015-09-03,0.5413529276847839,22.82157325744629,1.7899999618530273,42.65210723876953,15.716347694396973
2015-09-04,0.5287126898765564,22.382095336914062,1.8200000524520874,41.684669494628906,15.403116226196289
2015-09-08,0.5513195991516113,23.15118408203125,1.8799999952316284,42.38337707519531,15.700688362121582
2015-09-09,0.5403806567192078,22.947139739990234,1.850000023841858,41.707698822021484,15.56756591796875
2015-09-10,0.5488887429237366,22.970687866210938,1.840000033378601,42.48319625854492,15.426610946655273
2015-09-11,0.5505905151367188,23.127643585205078,2.009999990463257,41.9687614440918,15.58322811126709
2015-09-14,0.5515627861022949,23.064861297607422,1.8200000524520874,41.70001220703125,15.69285774230957
2015-09-15,0.5576398968696594,23.331682205200195,1.8600000143051147,42.130001068115234,15.966933250427246
2015-09-16,0.561529278755188,23.363082885742188,1.8899999856948853,42.38337707519531,16.186189651489258
2015-09-17,0.5666340589523315,23.315988540649414,1.8899999856948853,42.21445083618164,16.17836570739746
2015-09-18,0.5661478638648987,22.77448844909668,1.8700000047683716,41.80751419067383,16.139209747314453
2015-09-21,0.5719817876815796,22.884357452392578,1.809999942779541,41.76144790649414,16.076562881469727
2015-09-22,0.5564243793487549,22.499813079833984,1.7300000190734863,41.415931701660156,15.622380256652832
2015-09-23,0.5590983629226685,22.55474090576172,1.7000000476837158,41.124149322509766,15.669363975524902
2015-09-24,0.569794237613678,22.3507022857666,1.7200000286102295,40.9015007019043,15.653707504272461
2015-09-25,0.5739266276359558,22.609683990478516,1.7100000381469727,40.863101959228516,15.700688362121582
2015-09-28,0.5663910508155823,22.570444107055664,1.659999966621399,40.34099197387695,15.371798515319824
2015-09-29,0.5763574838638306,22.947139739990234,1.6699999570846558,40.25653076171875,15.575397491455078
2015-09-30,0.5992075800895691,23.653451919555664,1.7200000286102295,41.25468444824219,16.248842239379883
2015-10-01,0.5875393152236938,23.543577194213867,1.7400000095367432,40.83238220214844,16.33498191833496
2015-10-02,0.6028539538383484,23.94382095336914,1.8300000429153442,42.2835578918457,16.25667381286621
2015-10-05,0.617925226688385,24.493165969848633,1.7999999523162842,43.174224853515625,16.757841110229492
2015-10-06,0.625947117805481,24.909107208251953,1.8300000429153442,43.24332809448242,16.624713897705078
2015-10-07,0.6325104832649231,25.364282608032227,1.8600000143051147,43.46599578857422,17.172874450683594
2015-10-08,0.6361568570137024,25.521240234375,1.9299999475479126,44.2722053527832,17.423452377319336
2015-10-09,0.6337259411811829,25.223020553588867,1.9600000381469727,44.36434555053711,17.18852996826172
2015-10-12,0.6405324339866638,25.2779541015625,1.8700000047683716,44.37200927734375,17.29816436767578
2015-10-13,0.6417475938796997,25.144533157348633,1.9199999570846558,44.15701675415039,17.18069839477539
2015-10-14,0.6650839447975159,25.740983963012695,1.9500000476837158,45.01698303222656,17.493934631347656
2015-10-15,0.666785717010498,25.70174789428711,1.9700000286102295,45.50071334838867,17.18852996826172
2015-10-16,0.6772383451461792,25.9293270111084,1.940000057220459,45.99977493286133,17.35297966003418
2015-10-19,0.6760227680206299,26.36095428466797,2.009999990463257,45.377845764160156,17.407794952392578
2015-10-20,0.6750504374504089,26.243244171142578,2.0199999809265137,45.30107498168945,17.470441818237305
2015-10-21,0.66629958152771,26.188308715820312,2.0999999046325684,45.27804183959961,17.399961471557617
2015-10-22,0.6903647780418396,26.996644973754883,2.140000104904175,46.3990478515625,17.627056121826172
2015-10-23,0.6949834823608398,27.389034271240234,2.2100000381469727,46.6294059753418,17.59572982788086
2015-10-26,0.6918234825134277,27.1457462310791,2.1500000953674316,45.46231460571289,17.35297966003418
2015-10-27,0.6913373470306396,27.051572799682617,2.1500000953674316,45.516056060791016,17.38429832458496
2015-10-28,0.6969285011291504,27.23992347717285,2.180000066757202,46.27621078491211,17.29033088684082
2015-10-29,0.672862708568573,26.706268310546875,2.130000114440918,46.068885803222656,17.08673667907715
2015-10-30,0.6896356344223022,26.572856903076172,2.119999885559082,45.62355041503906,17.196361541748047
2015-11-02,0.6976575255393982,26.7690486907959,2.190000057220459,46.56028366088867,17.30599594116211
2015-11-03,0.6927959322929382,26.92600440979004,2.2799999713897705,46.736881256103516,17.83065414428711
2015-11-04,0.6813706755638123,26.989225387573242,2.200000047683716,46.268524169921875,18.44145393371582
2015-11-05,0.6735920310020447,26.87068748474121,2.200000047683716,39.21229934692383,17.995100021362305
2015-11-06,0.7669370770454407,26.744239807128906,2.1500000953674316,41.01666259765625,17.869808197021484
2015-11-09,0.7635340690612793,26.356977462768555,2.109999895095825,40.64810562133789,17.979442596435547
2015-11-10,0.748948872089386,26.246326446533203,2.0199999809265137,40.13368225097656,17.627056121826172
2015-11-11,0.7416561245918274,25.969724655151367,2.069999933242798,40.57901382446289,17.681873321533203
2015-11-12,0.7389822006225586,25.606182098388672,2.0,40.371700286865234,17.415626525878906
2015-11-13,0.7243968844413757,25.376989364624023,1.9900000095367432,39.88029479980469,17.14154624938965
2015-11-16,0.7389822006225586,25.36908721923828,1.9900000095367432,40.5175895690918,17.501758575439453
2015-11-17,0.7389822006225586,25.795854568481445,1.9800000190734863,40.678829193115234,17.634883880615234
2015-11-18,0.7571607828140259,26.206829071044922,2.119999885559082,36.8551139831543,17.634883880615234
2015-11-19,0.7593569159507751,27.107772827148438,2.140000104904175,37.15456008911133,17.752347946166992
2015-11-20,0.7659452557563782,27.392292022705078,2.2200000286102295,38.098968505859375,17.87763786315918
2015-11-23,0.75447678565979,27.25003433227539,2.2200000286102295,37.59989929199219,17.67403793334961
2015-11-24,0.7605770230293274,27.155200958251953,2.3399999141693115,37.93772506713867,17.61922264099121
2015-11-25,0.7596010565757751,27.226322174072266,2.380000114440918,37.69969940185547,17.666208267211914
2015-11-27,0.7659452557563782,27.23422622680664,2.3299999237060547,37.63766860961914,17.5800724029541
2015-11-30,0.7739977240562439,27.479230880737305,2.359999895095825,37.831520080566406,17.82282257080078
2015-12-01,0.7991306185722351,27.732128143310547,2.3399999141693115,38.22697830200195,18.230022430419922
2015-12-02,0.793030321598053,27.52665138244629,2.2699999809265137,40.2042350769043,18.1595458984375
2015-12-03,0.7913222908973694,26.90229606628418,2.2300000190734863,39.855316162109375,17.955951690673828
2015-12-04,0.8235315680503845,27.61357879638672,2.2799999713897705,40.58417892456055,18.253517150878906
2015-12-07,0.8079149127006531,27.653091430664062,2.359999895095825,40.65397262573242,18.198699951171875
2015-12-08,0.8188952803611755,27.463415145874023,2.390000104904175,38.366554260253906,18.073410034179688
2015-12-09,0.7981545329093933,27.51083755493164,2.3499999046325684,37.67645263671875,17.799333572387695
2015-12-10,0.8047427535057068,27.479230880737305,2.450000047683716,37.66093826293945,17.73668670654297
2015-12-11,0.7927863597869873,27.08407211303711,2.359999895095825,36.80024337768555,17.368640899658203
2015-12-14,0.794738233089447,27.24213409423828,2.3399999141693115,36.3117561340332,17.399961471557617
2015-12-15,0.8044986724853516,27.803253173828125,2.359999895095825,37.234466552734375,17.869808197021484
2015-12-16,0.8093790411949158,27.898090362548828,2.5399999618530273,37.27324676513672,18.13605499267578
2015-12-17,0.7971784472465515,27.58987045288086,2.559999942779541,36.86227798461914,17.979442596435547
2015-12-18,0.7842459082603455,26.767934799194336,2.450000047683716,36.7769889831543,17.955951690673828
2015-12-21,0.802790641784668,27.060367584228516,2.5299999713897705,37.80825424194336,17.97161102294922
2015-12-22,0.8035227656364441,27.447616577148438,2.7699999809265137,38.04863357543945,18.057748794555664
2015-12-23,0.8066949248313904,27.66099739074707,2.8299999237060547,38.02537536621094,18.073410034179688
2015-12-24,0.8093790411949158,27.64518928527832,2.9200000762939453,38.42082214355469,18.128223419189453
2015-12-28,0.8086467981338501,27.605676651000977,3.0,38.444095611572266,18.01859474182129
2015-12-29,0.8218235373497009,28.008737564086914,3.0,39.45210266113281,18.073410034179688
2015-12-30,0.8147470355033875,27.653091430664062,2.9800000190734863,39.08766174316406,17.91679573059082
2015-12-31,0.8042545914649963,27.226322174072266,2.869999885559082,38.76200485229492,17.81499671936035
2016-01-04,0.7898581624031067,26.862777709960938,2.7699999809265137,38.86280059814453,17.29816436767578
2016-01-05,0.8025466799736023,26.736331939697266,2.75,38.10292053222656,17.18852996826172
2016-01-06,0.7693612575531006,26.14359474182129,2.509999990463257,37.71522521972656,16.710857391357422
2016-01-07,0.7388602495193481,25.16360092163086,2.2799999713897705,35.77672576904297,16.522916793823242
2016-01-08,0.7229993343353271,24.902807235717773,2.140000104904175,35.575130462646484,16.295825958251953
2016-01-11,0.7242196798324585,25.337474822998047,2.3399999141693115,35.72244644165039,16.389795303344727
2016-01-12,0.7364199757575989,25.82746696472168,2.390000104904175,36.071372985839844,16.248842239379883
2016-01-13,0.7139711380004883,25.218929290771484,2.25,35.745704650878906,16.03740692138672
2016-01-14,0.6995746493339539,25.87489128112793,2.2100000381469727,37.00960922241211,17.08673667907715
2016-01-15,0.6615093946456909,23.51975440979004,2.0299999713897705,35.528594970703125,16.522916793823242
2016-01-19,0.6668775677680969,23.551362991333008,1.9500000476837158,35.73795700073242,16.961441040039062
2016-01-20,0.6705375909805298,23.38539695739746,1.7999999523162842,35.613887786865234,16.515085220336914
2016-01-21,0.6783458590507507,23.440719604492188,2.0899999141693115,36.48233413696289,16.703027725219727
2016-01-22,0.6942064166069031,23.654102325439453,2.0199999809265137,37.27324676513672,17.172874450683594
2016-01-25,0.693474531173706,23.393301010131836,2.119999885559082,36.8932991027832,17.06324005126953
2016-01-26,0.7003067135810852,23.662006378173828,2.069999933242798,37.622169494628906,16.9066219329834
2016-01-27,0.6920104026794434,23.55927085876465,2.130000114440918,36.85452651977539,16.97710418701172
2016-01-28,0.6844461560249329,23.68571662902832,2.0799999237060547,33.799461364746094,16.937950134277344
2016-01-29,0.7147033214569092,24.515546798706055,2.200000047683716,35.156410217285156,17.501758575439453
2016-02-01,0.7149474024772644,24.35748291015625,2.140000104904175,35.75347137451172,17.587905883789062
2016-02-02,0.6846901774406433,23.551362991333008,1.9900000095367432,33.45830154418945,17.666208267211914
2016-02-03,0.6881062388420105,23.39191246032715,2.069999933242798,34.68342590332031,17.948116302490234
2016-02-04,0.6883501410484314,23.73473358154297,2.0899999141693115,35.40453338623047,18.19087028503418
2016-02-05,0.6449165344238281,23.152729034423828,1.9800000190734863,34.13289260864258,17.81499671936035
2016-02-08,0.6153916716575623,22.977327346801758,1.9299999475479126,34.03208923339844,17.85414695739746
2016-02-09,0.6219797134399414,22.9693603515625,1.899999976158142,33.814979553222656,17.666208267211914
2016-02-10,0.6205156445503235,22.506940841674805,1.840000033378601,33.31096267700195,17.462608337402344
2016-02-11,0.6173437237739563,22.498964309692383,1.8600000143051147,33.34198760986328,17.22768211364746
2016-02-12,0.6278359293937683,22.833818435668945,1.8300000429153442,34.55160140991211,17.415626525878906
2016-02-16,0.6585812568664551,22.945438385009766,1.8300000429153442,36.23420715332031,18.277013778686523
2016-02-17,0.6749297976493835,23.49555206298828,1.899999976158142,37.53688049316406,18.511932373046875
2016-02-18,0.7330037951469421,23.4556884765625,1.909999966621399,38.05638122558594,18.637226104736328
2016-02-19,0.7427643537521362,22.889625549316406,1.909999966621399,38.320030212402344,18.621566772460938
2016-02-22,0.7691172957420349,23.399883270263672,2.009999990463257,39.76225280761719,18.762514114379883
2016-02-23,0.7710694074630737,22.961381912231445,1.9700000286102295,39.09541320800781,18.32399559020996
2016-02-24,0.7764377593994141,23.272319793701172,2.0199999809265137,39.9483528137207,18.339656829833984
